"GO_ID","Term","p.value","p.adj","z.score","set.size","set.mean","set.sd","num.overlap","Genes","module","tissue"
"GO:0004972","NMDA glutamate receptor activity",1.89677158268786e-06,0.000975362370160328,4.76412260128122,6,0.5,0.547722557505166,3,"Grin2a, Grin2d, Ptk2b","black","gastroc"
"GO:0071389","cellular response to mineralocorticoid stimulus",1.89677158268786e-06,0.000975362370160328,4.76412260128122,6,0.5,0.547722557505166,3,"Scnn1b, Scnn1g, Sgk1","black","gastroc"
"GO:1904044","response to aldosterone",1.89677158268786e-06,0.000975362370160328,4.76412260128122,6,0.5,0.547722557505166,3,"Scnn1b, Scnn1g, Sgk1","black","gastroc"
"GO:0010764","negative regulation of fibroblast migration",1.56490717018176e-05,0.000975362370160328,4.31934818545721,7,0.428571428571429,0.534522483824849,3,"Itgb1bp1, Braf, Arhgap4","black","gastroc"
"GO:0017146","NMDA selective glutamate receptor complex",1.56490717018176e-05,0.000975362370160328,4.31934818545721,7,0.428571428571429,0.534522483824849,3,"Grin2a, Grin2d, Ptk2b","black","gastroc"
"GO:0036089","cleavage furrow formation",1.56490717018176e-05,0.000975362370160328,4.31934818545721,7,0.428571428571429,0.534522483824849,3,"Rhoa, Spire2, Snx33","black","gastroc"
"GO:0050915","sensory perception of sour taste",7.65652271195183e-05,0.00205754931875756,3.95490450691073,8,0.375,0.517549169506766,3,"Asic2, Scnn1b, Scnn1g","black","gastroc"
"GO:0062061","TAP complex binding",7.65652271195183e-05,0.00205754931875756,3.95490450691073,8,0.375,0.517549169506766,3,"H2-K1, H2-Q1, H2-Q4","black","gastroc"
"GO:2000096","positive regulation of Wnt signaling pathway, planar cell polarity pathway",7.65652271195183e-05,0.00205754931875756,3.95490450691073,8,0.375,0.517549169506766,3,"Abl2, Dab2, Gpc3","black","gastroc"
"GO:0010749","regulation of nitric oxide mediated signal transduction",0.000264158163384653,0.00693910285015627,3.64812787300012,9,0.333333333333333,0.5,3,"Vegfa, Gucy1a2, Atp2b4","black","gastroc"
"GO:0099541","trans-synaptic signaling by lipid",0.000264158163384653,0.00693910285015627,3.64812787300012,9,0.333333333333333,0.5,3,"Abhd6, Grm5, Dagla","black","gastroc"
"GO:0099542","trans-synaptic signaling by endocannabinoid",0.000264158163384653,0.00693910285015627,3.64812787300012,9,0.333333333333333,0.5,3,"Abhd6, Grm5, Dagla","black","gastroc"
"GO:1902746","regulation of lens fiber cell differentiation",0.000264158163384653,0.00693910285015627,3.64812787300012,9,0.333333333333333,0.5,3,"Spry2, Zeb2, Foxe3","black","gastroc"
"GO:0003056","regulation of vascular associated smooth muscle contraction",0.000713190519553208,0.0184683502931487,3.38445752734418,10,0.3,0.483045891539648,3,"Rhoa, Htr7, Arhgap42","black","gastroc"
"GO:0015280","ligand-gated sodium channel activity",0.000713190519553208,0.0184683502931487,3.38445752734418,10,0.3,0.483045891539648,3,"Asic2, Scnn1b, Scnn1g","black","gastroc"
"GO:0016888","endodeoxyribonuclease activity, producing 5'-phosphomonoesters",0.000713190519553208,0.0184683502931487,3.38445752734418,10,0.3,0.483045891539648,3,"Exo1, Slx1b, Dicer1","black","gastroc"
"GO:0062187","anandamide 8,9 epoxidase activity",0.000713190519553208,0.0184683502931487,3.38445752734418,10,0.3,0.483045891539648,3,"Cyp2b19, Cyp2b9, Cyp2d26","black","gastroc"
"GO:0062188","anandamide 11,12 epoxidase activity",0.000713190519553208,0.0184683502931487,3.38445752734418,10,0.3,0.483045891539648,3,"Cyp2b19, Cyp2b9, Cyp2d26","black","gastroc"
"GO:1902965","regulation of protein localization to early endosome",0.000713190519553208,0.0184683502931487,3.38445752734418,10,0.3,0.483045891539648,3,"Nf2, Rock2, Vegfa","black","gastroc"
"GO:1902966","positive regulation of protein localization to early endosome",0.000713190519553208,0.0184683502931487,3.38445752734418,10,0.3,0.483045891539648,3,"Nf2, Rock2, Vegfa","black","gastroc"
"GO:0042824","MHC class I peptide loading complex",0.0016102296019791,0.0405450295025693,3.15404734546551,11,0.272727272727273,0.467099366496914,3,"H2-K1, H2-Q1, H2-Q4","black","gastroc"
"GO:0062186","anandamide epoxidase activity",0.0016102296019791,0.0405450295025693,3.15404734546551,11,0.272727272727273,0.467099366496914,3,"Cyp2b19, Cyp2b9, Cyp2d26","black","gastroc"
"GO:0062189","anandamide 14,15 epoxidase activity",0.0016102296019791,0.0405450295025693,3.15404734546551,11,0.272727272727273,0.467099366496914,3,"Cyp2b19, Cyp2b9, Cyp2d26","black","gastroc"
"GO:0097264","self proteolysis",0.0016102296019791,0.0405450295025693,3.15404734546551,11,0.272727272727273,0.467099366496914,3,"Capn3, Shh, Adgrv1","black","gastroc"
"GO:1902548","negative regulation of cellular response to vascular endothelial growth factor stimulus",0.0016102296019791,0.0405450295025693,3.15404734546551,11,0.272727272727273,0.467099366496914,3,"Spry2, Pik3cb, Atp2b4","black","gastroc"
"GO:2000035","regulation of stem cell division",0.0016102296019791,0.0405450295025693,3.15404734546551,11,0.272727272727273,0.467099366496914,3,"Fgfr2, Ncoa3, Smyd5","black","gastroc"
"GO:0006959","humoral immune response",3.13947630295213e-06,0.000423790674106677,-4.66147734548758,186,0.0268817204301075,0.162174270593179,5,"Cfh, Hmgn2, Cxcl12, Nts, H2bc21","brown","gastroc"
